,movie_title,content_rating,genres,runtime,top_critic,review_content,recommended
68412,State of Play,PG-13,"Drama, Mystery & Suspense",127.0,True,"Despite the quaint depiction of a packed newsroom bustling with activity, the debates about quick online hits vs. hard-hitting investigations, between selling papers with fluff vs. offering actual substance, feel relevant and real.",1
68250,Smart People,R,"Comedy, Drama, Romance",94.0,True,"Those who find comfort in competently made but overly familiar stories may enjoy what Smart People have to offer. For me, it was too thin to truly satisfy.",0
161496,Barbarella,PG,"Action & Adventure, Science Fiction & Fantasy",98.0,True,It's fun in a 'What were they smoking?' kind of way.,1
1058697,Truth,R,Drama,121.0,False,Relies so heavily on the significance of its source material that it never seems to push any further and present the story with a matching level of gravitas.,0
812732,The Simpsons Movie,PG-13,"Animation, Comedy",86.0,False,"Manages to feel like a pretty good extended episode from somewhere around the show's golden era ... I'm not booing, I'm saying Boo-urns.",1
732849,Rock of Ages,PG-13,"Drama, Musical & Performing Arts",118.0,False,Rock of Ages might be lowbrow entertainment. But there's nothing to be embarrassed about in enjoying it.,1
875429,Starsky & Hutch,PG-13,"Action & Adventure, Comedy, Drama",101.0,False,Who could have anticipated that Snoop would be the saving grace of a major studio buddy flick?,1
242067,The Cider House Rules,PG-13,Drama,131.0,False,The film's energy spikes near the end.,1
568539,Mental,NR,"Art House & International, Comedy, Horror",116.0,False,One of the most unusual comedies you'll see this year.,1
577887,Miss Congeniality,PG-13,"Action & Adventure, Comedy",105.0,False,Sandra Bullock single-handedly makes this a movie worth seeing.,1
741171,Room,R,Drama,118.0,False,The movie that finally should turn Larson from hugely underrated to a justly recognized talent.,1
685846,Queen of Hearts,NR,Drama,100.0,False,"Queen of Hearts is certainly not a comfortable watch, let alone a pleasant one. But it is a fearless, important film whose impact explodes primarily out of the core collaboration between its masterful director and her main actor.",1
53233,Nicholas Nickleby,PG,Drama,138.0,True,"This is too much of a trifle to be considered a great Dickens film, but it's a pure-hearted adaptation bolstered by at least a dozen wonderful performances.",1
687296,Quinceañera,R,"Art House & International, Comedy, Drama",90.0,False,"An unexpected self-portrait from a town that loves to tell stories about itself, often to the exclusion of the countless equally deserving dramas unfolding just a few blocks away.",1
1117492,The World's Fastest Indian,PG-13,"Action & Adventure, Drama",127.0,False,"Writer-director Roger Donaldson's two-hour-+ film is a sterling valentine to real-life eccentricity, personal dedication and nuts-and-bolts ingenuity.",1
801668,Shoplifters (Manbiki kazoku),R,"Art House & International, Drama",121.0,False,"Koreeda's quiet, angry masterpiece reaffirms once again that no other filmmaker working today has a better understanding of - or compassion for - families.",1
64559,Fred Claus,PG,Comedy,116.0,True,An amiable but awkward Christmas bauble that depends too much on charm substituting for timing.,0
622210,Oculus,R,"Drama, Horror",105.0,False,"A lot of time and effort in this film is spent on eating, or waiting to eat, or wanting to eat. It's too bad that all the buffet served was varying levels of confusion and impatience.",0
961814,The Great Gatsby,PG-13,"Drama, Romance",142.0,False,All hail the mighty Leo!!!,1
1026934,The Water Diviner,R,Drama,112.0,False,"Despite my interest, there are several elements to The Water Diviner that left me puzzled. Embedded throughout the film is a layer of ""spirituality"" that borders on science fiction.",0
258443,Copwatch,NR,Documentary,95.0,False,A minor picture in the canon of documentary films struggling to make sense of Ferguson and police tactics.,0
432678,Hunger,R,"Art House & International, Drama, Special Interest",92.0,False,"If you're going to make a film about an extremist, it makes sense to tell the story using extreme or at least unusual techniques.",1
592078,Mr. Holmes,PG,"Art House & International, Drama, Mystery & Suspense",105.0,False,"The climatic moment when McKellen's Holmes finally shows an outward display of grief and repentance to his housekeeper is gut wrenching, Condon's story telling setting up the moment as a twilight howl for all the losses in the man's life.",1
410111,Heli,NR,Drama,105.0,False,"It's very easy to appreciate Escalante's technique and ability, even if watching ""Heli"" isn't a particularly pleasant experience.",1
143890,Armageddon,PG-13,"Action & Adventure, Mystery & Suspense, Science Fiction & Fantasy",150.0,True,"How does Armageddon, a movie obsessed with countdowns and countdown clocks, manage to redefine -- downward -- the standard for summer stupidity? Let me count the ways.",0
1032293,The Yellow Sea (Hwanghae),R,"Art House & International, Drama, Mystery & Suspense",139.0,False,"I was never bored, it's fast and funny and edge-of-the-seat tense; it's just that I'd still like to see the end of the film it started off being.",1
269970,The Damned United,R,"Drama, Sports & Fitness",97.0,False,"""The Damned United"" is a fascinating look at a very complex man, both talented and tone-deaf, arrogant and insecure, caring and hard-hearted.",1
3348,Interview,R,"Art House & International, Drama",84.0,False,Sharp dialogue and good performances keep it interesting. The film suggests a level of talent in Sienna Miller that she rarely gets a chance to show.,1
271222,The Dangerous Lives of Altar Boys,R,Drama,105.0,False,"The deliriously dark cartooning upstages Spiderman's visual antics, by luminously linking inner emotion to the hormonal driven craziness, extreme bad taste and ultimate beauty of the groping adolescent mind.",1
343978,Find Me Guilty,R,"Comedy, Drama",124.0,True,"This movie by its nature is not thrilling, but it is very genuinely interesting, and that is rare.",1
354326,Formosa Betrayed,R,"Action & Adventure, Drama, Mystery & Suspense",108.0,True,"Mostly, Formosa Betrayed seems a tedious excuse for lengthy tirades against Chiang Kai-shek delivered by the film's producer and co-writer, Will Tiao, who less than convincingly plays a Taiwanese activist.",0
230566,CBGB,R,"Drama, Musical & Performing Arts",101.0,False,"With nonexistent character depth, abysmal storytelling, and an aesthetic gimmick that hurts the film far more than it helps, all CBGB only benefits from a killer soundtrack.",0
451686,Indigo Children,NR,Drama,76.0,True,A film about an adolescent romance based on the pseudoscientific concept that some children possess special or supernatural powers.,0
377702,Glass,PG-13,"Drama, Mystery & Suspense",129.0,False,"[A] genre deconstruction that is somehow smarter than it's given credit for while also not being as smart as it believes itself to be...an uneven, yet ultimately satisfying ending.",1
138447,The Ant Bully,PG,"Animation, Comedy, Drama, Kids & Family",88.0,False,The screenplay is blessedly free of mediocre songs and light on flashy pop-culture in-jokes ...,1
1076511,Van Helsing,PG-13,"Action & Adventure, Horror",132.0,False,"One long action sequence that leaves you spent, rather than exhilarated.",0
885583,Storks,PG,"Animation, Comedy, Kids & Family",83.0,False,It gets the laughs in thanks to a delightfully weird streak - all wrapped up in a pleasantly banal animated style.,1
99270,A Guide to Recognizing Your Saints,R,Drama,104.0,False,"If you enjoy films that are superbly acted, with incredible realism, and don't mind foul language, then this should be on your must-see list.",1
256383,Constantine,R,"Action & Adventure, Horror, Mystery & Suspense, Science Fiction & Fantasy",120.0,False,"Reeves and Weisz have chemistry, and they know a little humor goes a long way in a film of this sort.",1
882583,Still Mine,PG-13,Drama,103.0,False,"Handled with care and patience by McGowan, proves mightily compelling, and deftly sidesteps sentimentality and cliche.",1
869055,Star Wars: Episode I - The Phantom Menace,PG,"Cult Movies, Kids & Family, Science Fiction & Fantasy",133.0,True,This is a franchise in deep spiritual trouble.,0
634451,Out of the Furnace,R,Drama,116.0,False,"This tragic revenge drama about a pair of blue-collar brothers battered by fate in a dying rust-belt town is almost unrelentingly grim, but the cast's powerhouse performances keep you watching, as does the film's vividly atmospheric sense of place.",1
236266,Chef,R,Comedy,115.0,False,Jon Favreau's best film since 2003's Elf...,1
349111,Flatliners,PG-13,"Drama, Horror, Science Fiction & Fantasy",108.0,True,"As Andy Kaufman's Foreign Man would put it, ""Ees so bad, ees terrible.""",0
25387,Promised Land,R,Drama,106.0,False,"Damon and Krasinski's script isn't completely solid, but it follows a believably wayward path to a lovely, muted ending.",1
377745,Glass,PG-13,"Drama, Mystery & Suspense",129.0,False,I went with it... I thought this was Shyamalan's best film since Signs.,1
913219,Tea With the Dames (Nothing Like a Dame),NR,Documentary,83.0,False,Tea With The Dames  is a truly wonderful way to spend an afternoon. An afternoon with these British treasures is an afternoon well spent.,1
276866,Daybreakers,R,"Action & Adventure, Drama, Horror, Mystery & Suspense",98.0,True,"Daybreakers finally comes up with some comments on the predatory practices of Big Pharma, but that's an awful comedown from the blood-rushing brilliance of the early scenes.",0
618776,Now & Later,NR,Drama,100.0,False,A cast and crew of newcomers bring a social/political manifesto to the big screen with mixed results.,0
1113588,Woman in Gold,PG-13,Drama,111.0,False,A rousing drama about a Jewish refugee who is looking for closure on her terrible past and a young lawyer who matures spiritually.,1
828390,Snake Eyes,R,"Action & Adventure, Drama, Mystery & Suspense",99.0,False,It's immediately impossible to mistake Snake Eyes for anything than a vintage De Palma thriller...,1
160892,The Bang Bang Club,R,Drama,109.0,True,"Director Steven Silver resists the story's natural pull toward ensemble drama, creating maddeningly incomplete sketches and two-dimensional archetypes for everyone but Ryan Phillippe's Greg Marinovich.",0
738537,Roma,R,Drama,135.0,False,"Cuaron is an auteur in his own right, and as such puts his stamp on his own life's story. But in doing so, he never picks the stamp up, too often letting shots linger far longer than they are interesting.",0
771728,Searching,PG-13,Mystery & Suspense,102.0,False,"Searching is an enjoyable and inventive thriller that delivers gut-wrenching suspense and unexpected levels of emotion, while also serving as a timely reminder to check the security of your password protection.",1
701924,The Reaping,R,"Horror, Mystery & Suspense",99.0,False,It's a horror experience coated in a sticky slime of inertia; a story of wrath and booming heavenly might that suffers from narcolepsy and stage fright.,0
222246,Captain America: Civil War,PG-13,"Action & Adventure, Science Fiction & Fantasy",146.0,False,A blockbuster among blockbusters.,1
