ShapeName,Profile,Midcurve,Profile_brep,Midcurve_brep
L_translated_-46,"[[-41.0, -41.0], [-36.0, -41.0], [-36.0, -16.0], [-11.0, -16.0], [-11.0, -11.0], [-41.0, -11.0]]","[[-38.5, -41.0], [-38.5, -13.5], [-11.0, -13.5]]","{""Points"": [[-41.0, -41.0], [-36.0, -41.0], [-36.0, -16.0], [-11.0, -16.0], [-11.0, -11.0], [-41.0, -11.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-38.5, -41.0], [-38.5, -13.5], [-11.0, -13.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-46,"[[-46.0, -21.0], [-36.0, -21.0], [-36.0, -1.0], [-31.0, -1.0], [-31.0, -21.0], [-21.0, -21.0], [-21.0, -26.0], [-31.0, -26.0], [-31.0, -46.0], [-36.0, -46.0], [-36.0, -26.0], [-46.0, -26.0]]","[[-33.5, -46.0], [-33.5, -23.5], [-33.5, -1.0], [-46.0, -23.5], [-21.0, -23.5]]","{""Points"": [[-46.0, -21.0], [-36.0, -21.0], [-36.0, -1.0], [-31.0, -1.0], [-31.0, -21.0], [-21.0, -21.0], [-21.0, -26.0], [-31.0, -26.0], [-31.0, -46.0], [-36.0, -46.0], [-36.0, -26.0], [-46.0, -26.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-33.5, -46.0], [-33.5, -23.5], [-33.5, -1.0], [-46.0, -23.5], [-21.0, -23.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-46,"[[-46.0, -21.0], [-21.0, -21.0], [-21.0, -26.0], [-31.0, -26.0], [-31.0, -46.0], [-36.0, -46.0], [-36.0, -26.0], [-46.0, -26.0]]","[[-33.5, -46.0], [-33.5, -23.5], [-21.0, -23.5], [-46.0, -23.5]]","{""Points"": [[-46.0, -21.0], [-21.0, -21.0], [-21.0, -26.0], [-31.0, -26.0], [-31.0, -46.0], [-36.0, -46.0], [-36.0, -26.0], [-46.0, -26.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-33.5, -46.0], [-33.5, -23.5], [-21.0, -23.5], [-46.0, -23.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-44,"[[-39.0, -39.0], [-34.0, -39.0], [-34.0, -24.0], [-39.0, -24.0]]","[[-36.5, -39.0], [-36.5, -24.0]]","{""Points"": [[-39.0, -39.0], [-34.0, -39.0], [-34.0, -24.0], [-39.0, -24.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-36.5, -39.0], [-36.5, -24.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-44,"[[-39.0, -39.0], [-34.0, -39.0], [-34.0, -14.0], [-9.0, -14.0], [-9.0, -9.0], [-39.0, -9.0]]","[[-36.5, -39.0], [-36.5, -11.5], [-9.0, -11.5]]","{""Points"": [[-39.0, -39.0], [-34.0, -39.0], [-34.0, -14.0], [-9.0, -14.0], [-9.0, -9.0], [-39.0, -9.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-36.5, -39.0], [-36.5, -11.5], [-9.0, -11.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-44,"[[-44.0, -19.0], [-34.0, -19.0], [-34.0, 1.0], [-29.0, 1.0], [-29.0, -19.0], [-19.0, -19.0], [-19.0, -24.0], [-29.0, -24.0], [-29.0, -44.0], [-34.0, -44.0], [-34.0, -24.0], [-44.0, -24.0]]","[[-31.5, -44.0], [-31.5, -21.5], [-31.5, 1.0], [-44.0, -21.5], [-19.0, -21.5]]","{""Points"": [[-44.0, -19.0], [-34.0, -19.0], [-34.0, 1.0], [-29.0, 1.0], [-29.0, -19.0], [-19.0, -19.0], [-19.0, -24.0], [-29.0, -24.0], [-29.0, -44.0], [-34.0, -44.0], [-34.0, -24.0], [-44.0, -24.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-31.5, -44.0], [-31.5, -21.5], [-31.5, 1.0], [-44.0, -21.5], [-19.0, -21.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-44,"[[-44.0, -19.0], [-19.0, -19.0], [-19.0, -24.0], [-29.0, -24.0], [-29.0, -44.0], [-34.0, -44.0], [-34.0, -24.0], [-44.0, -24.0]]","[[-31.5, -44.0], [-31.5, -21.5], [-19.0, -21.5], [-44.0, -21.5]]","{""Points"": [[-44.0, -19.0], [-19.0, -19.0], [-19.0, -24.0], [-29.0, -24.0], [-29.0, -44.0], [-34.0, -44.0], [-34.0, -24.0], [-44.0, -24.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-31.5, -44.0], [-31.5, -21.5], [-19.0, -21.5], [-44.0, -21.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-42,"[[-37.0, -37.0], [-32.0, -37.0], [-32.0, -22.0], [-37.0, -22.0]]","[[-34.5, -37.0], [-34.5, -22.0]]","{""Points"": [[-37.0, -37.0], [-32.0, -37.0], [-32.0, -22.0], [-37.0, -22.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-34.5, -37.0], [-34.5, -22.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-42,"[[-37.0, -37.0], [-32.0, -37.0], [-32.0, -12.0], [-7.0, -12.0], [-7.0, -7.0], [-37.0, -7.0]]","[[-34.5, -37.0], [-34.5, -9.5], [-7.0, -9.5]]","{""Points"": [[-37.0, -37.0], [-32.0, -37.0], [-32.0, -12.0], [-7.0, -12.0], [-7.0, -7.0], [-37.0, -7.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-34.5, -37.0], [-34.5, -9.5], [-7.0, -9.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-42,"[[-42.0, -17.0], [-32.0, -17.0], [-32.0, 3.0], [-27.0, 3.0], [-27.0, -17.0], [-17.0, -17.0], [-17.0, -22.0], [-27.0, -22.0], [-27.0, -42.0], [-32.0, -42.0], [-32.0, -22.0], [-42.0, -22.0]]","[[-29.5, -42.0], [-29.5, -19.5], [-29.5, 3.0], [-42.0, -19.5], [-17.0, -19.5]]","{""Points"": [[-42.0, -17.0], [-32.0, -17.0], [-32.0, 3.0], [-27.0, 3.0], [-27.0, -17.0], [-17.0, -17.0], [-17.0, -22.0], [-27.0, -22.0], [-27.0, -42.0], [-32.0, -42.0], [-32.0, -22.0], [-42.0, -22.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-29.5, -42.0], [-29.5, -19.5], [-29.5, 3.0], [-42.0, -19.5], [-17.0, -19.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-42,"[[-42.0, -17.0], [-17.0, -17.0], [-17.0, -22.0], [-27.0, -22.0], [-27.0, -42.0], [-32.0, -42.0], [-32.0, -22.0], [-42.0, -22.0]]","[[-29.5, -42.0], [-29.5, -19.5], [-17.0, -19.5], [-42.0, -19.5]]","{""Points"": [[-42.0, -17.0], [-17.0, -17.0], [-17.0, -22.0], [-27.0, -22.0], [-27.0, -42.0], [-32.0, -42.0], [-32.0, -22.0], [-42.0, -22.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-29.5, -42.0], [-29.5, -19.5], [-17.0, -19.5], [-42.0, -19.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-40,"[[-35.0, -35.0], [-30.0, -35.0], [-30.0, -20.0], [-35.0, -20.0]]","[[-32.5, -35.0], [-32.5, -20.0]]","{""Points"": [[-35.0, -35.0], [-30.0, -35.0], [-30.0, -20.0], [-35.0, -20.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-32.5, -35.0], [-32.5, -20.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-40,"[[-35.0, -35.0], [-30.0, -35.0], [-30.0, -10.0], [-5.0, -10.0], [-5.0, -5.0], [-35.0, -5.0]]","[[-32.5, -35.0], [-32.5, -7.5], [-5.0, -7.5]]","{""Points"": [[-35.0, -35.0], [-30.0, -35.0], [-30.0, -10.0], [-5.0, -10.0], [-5.0, -5.0], [-35.0, -5.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-32.5, -35.0], [-32.5, -7.5], [-5.0, -7.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-40,"[[-40.0, -15.0], [-30.0, -15.0], [-30.0, 5.0], [-25.0, 5.0], [-25.0, -15.0], [-15.0, -15.0], [-15.0, -20.0], [-25.0, -20.0], [-25.0, -40.0], [-30.0, -40.0], [-30.0, -20.0], [-40.0, -20.0]]","[[-27.5, -40.0], [-27.5, -17.5], [-27.5, 5.0], [-40.0, -17.5], [-15.0, -17.5]]","{""Points"": [[-40.0, -15.0], [-30.0, -15.0], [-30.0, 5.0], [-25.0, 5.0], [-25.0, -15.0], [-15.0, -15.0], [-15.0, -20.0], [-25.0, -20.0], [-25.0, -40.0], [-30.0, -40.0], [-30.0, -20.0], [-40.0, -20.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-27.5, -40.0], [-27.5, -17.5], [-27.5, 5.0], [-40.0, -17.5], [-15.0, -17.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-40,"[[-40.0, -15.0], [-15.0, -15.0], [-15.0, -20.0], [-25.0, -20.0], [-25.0, -40.0], [-30.0, -40.0], [-30.0, -20.0], [-40.0, -20.0]]","[[-27.5, -40.0], [-27.5, -17.5], [-15.0, -17.5], [-40.0, -17.5]]","{""Points"": [[-40.0, -15.0], [-15.0, -15.0], [-15.0, -20.0], [-25.0, -20.0], [-25.0, -40.0], [-30.0, -40.0], [-30.0, -20.0], [-40.0, -20.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-27.5, -40.0], [-27.5, -17.5], [-15.0, -17.5], [-40.0, -17.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-38,"[[-33.0, -33.0], [-28.0, -33.0], [-28.0, -18.0], [-33.0, -18.0]]","[[-30.5, -33.0], [-30.5, -18.0]]","{""Points"": [[-33.0, -33.0], [-28.0, -33.0], [-28.0, -18.0], [-33.0, -18.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-30.5, -33.0], [-30.5, -18.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-38,"[[-33.0, -33.0], [-28.0, -33.0], [-28.0, -8.0], [-3.0, -8.0], [-3.0, -3.0], [-33.0, -3.0]]","[[-30.5, -33.0], [-30.5, -5.5], [-3.0, -5.5]]","{""Points"": [[-33.0, -33.0], [-28.0, -33.0], [-28.0, -8.0], [-3.0, -8.0], [-3.0, -3.0], [-33.0, -3.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-30.5, -33.0], [-30.5, -5.5], [-3.0, -5.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-38,"[[-38.0, -13.0], [-28.0, -13.0], [-28.0, 7.0], [-23.0, 7.0], [-23.0, -13.0], [-13.0, -13.0], [-13.0, -18.0], [-23.0, -18.0], [-23.0, -38.0], [-28.0, -38.0], [-28.0, -18.0], [-38.0, -18.0]]","[[-25.5, -38.0], [-25.5, -15.5], [-25.5, 7.0], [-38.0, -15.5], [-13.0, -15.5]]","{""Points"": [[-38.0, -13.0], [-28.0, -13.0], [-28.0, 7.0], [-23.0, 7.0], [-23.0, -13.0], [-13.0, -13.0], [-13.0, -18.0], [-23.0, -18.0], [-23.0, -38.0], [-28.0, -38.0], [-28.0, -18.0], [-38.0, -18.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-25.5, -38.0], [-25.5, -15.5], [-25.5, 7.0], [-38.0, -15.5], [-13.0, -15.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-38,"[[-38.0, -13.0], [-13.0, -13.0], [-13.0, -18.0], [-23.0, -18.0], [-23.0, -38.0], [-28.0, -38.0], [-28.0, -18.0], [-38.0, -18.0]]","[[-25.5, -38.0], [-25.5, -15.5], [-13.0, -15.5], [-38.0, -15.5]]","{""Points"": [[-38.0, -13.0], [-13.0, -13.0], [-13.0, -18.0], [-23.0, -18.0], [-23.0, -38.0], [-28.0, -38.0], [-28.0, -18.0], [-38.0, -18.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-25.5, -38.0], [-25.5, -15.5], [-13.0, -15.5], [-38.0, -15.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-36,"[[-31.0, -31.0], [-26.0, -31.0], [-26.0, -16.0], [-31.0, -16.0]]","[[-28.5, -31.0], [-28.5, -16.0]]","{""Points"": [[-31.0, -31.0], [-26.0, -31.0], [-26.0, -16.0], [-31.0, -16.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-28.5, -31.0], [-28.5, -16.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-36,"[[-31.0, -31.0], [-26.0, -31.0], [-26.0, -6.0], [-1.0, -6.0], [-1.0, -1.0], [-31.0, -1.0]]","[[-28.5, -31.0], [-28.5, -3.5], [-1.0, -3.5]]","{""Points"": [[-31.0, -31.0], [-26.0, -31.0], [-26.0, -6.0], [-1.0, -6.0], [-1.0, -1.0], [-31.0, -1.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-28.5, -31.0], [-28.5, -3.5], [-1.0, -3.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-36,"[[-36.0, -11.0], [-26.0, -11.0], [-26.0, 9.0], [-21.0, 9.0], [-21.0, -11.0], [-11.0, -11.0], [-11.0, -16.0], [-21.0, -16.0], [-21.0, -36.0], [-26.0, -36.0], [-26.0, -16.0], [-36.0, -16.0]]","[[-23.5, -36.0], [-23.5, -13.5], [-23.5, 9.0], [-36.0, -13.5], [-11.0, -13.5]]","{""Points"": [[-36.0, -11.0], [-26.0, -11.0], [-26.0, 9.0], [-21.0, 9.0], [-21.0, -11.0], [-11.0, -11.0], [-11.0, -16.0], [-21.0, -16.0], [-21.0, -36.0], [-26.0, -36.0], [-26.0, -16.0], [-36.0, -16.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-23.5, -36.0], [-23.5, -13.5], [-23.5, 9.0], [-36.0, -13.5], [-11.0, -13.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-36,"[[-36.0, -11.0], [-11.0, -11.0], [-11.0, -16.0], [-21.0, -16.0], [-21.0, -36.0], [-26.0, -36.0], [-26.0, -16.0], [-36.0, -16.0]]","[[-23.5, -36.0], [-23.5, -13.5], [-11.0, -13.5], [-36.0, -13.5]]","{""Points"": [[-36.0, -11.0], [-11.0, -11.0], [-11.0, -16.0], [-21.0, -16.0], [-21.0, -36.0], [-26.0, -36.0], [-26.0, -16.0], [-36.0, -16.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-23.5, -36.0], [-23.5, -13.5], [-11.0, -13.5], [-36.0, -13.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-34,"[[-29.0, -29.0], [-24.0, -29.0], [-24.0, -14.0], [-29.0, -14.0]]","[[-26.5, -29.0], [-26.5, -14.0]]","{""Points"": [[-29.0, -29.0], [-24.0, -29.0], [-24.0, -14.0], [-29.0, -14.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-26.5, -29.0], [-26.5, -14.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-34,"[[-29.0, -29.0], [-24.0, -29.0], [-24.0, -4.0], [1.0, -4.0], [1.0, 1.0], [-29.0, 1.0]]","[[-26.5, -29.0], [-26.5, -1.5], [1.0, -1.5]]","{""Points"": [[-29.0, -29.0], [-24.0, -29.0], [-24.0, -4.0], [1.0, -4.0], [1.0, 1.0], [-29.0, 1.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-26.5, -29.0], [-26.5, -1.5], [1.0, -1.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-34,"[[-34.0, -9.0], [-24.0, -9.0], [-24.0, 11.0], [-19.0, 11.0], [-19.0, -9.0], [-9.0, -9.0], [-9.0, -14.0], [-19.0, -14.0], [-19.0, -34.0], [-24.0, -34.0], [-24.0, -14.0], [-34.0, -14.0]]","[[-21.5, -34.0], [-21.5, -11.5], [-21.5, 11.0], [-34.0, -11.5], [-9.0, -11.5]]","{""Points"": [[-34.0, -9.0], [-24.0, -9.0], [-24.0, 11.0], [-19.0, 11.0], [-19.0, -9.0], [-9.0, -9.0], [-9.0, -14.0], [-19.0, -14.0], [-19.0, -34.0], [-24.0, -34.0], [-24.0, -14.0], [-34.0, -14.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-21.5, -34.0], [-21.5, -11.5], [-21.5, 11.0], [-34.0, -11.5], [-9.0, -11.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-34,"[[-34.0, -9.0], [-9.0, -9.0], [-9.0, -14.0], [-19.0, -14.0], [-19.0, -34.0], [-24.0, -34.0], [-24.0, -14.0], [-34.0, -14.0]]","[[-21.5, -34.0], [-21.5, -11.5], [-9.0, -11.5], [-34.0, -11.5]]","{""Points"": [[-34.0, -9.0], [-9.0, -9.0], [-9.0, -14.0], [-19.0, -14.0], [-19.0, -34.0], [-24.0, -34.0], [-24.0, -14.0], [-34.0, -14.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-21.5, -34.0], [-21.5, -11.5], [-9.0, -11.5], [-34.0, -11.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-32,"[[-27.0, -27.0], [-22.0, -27.0], [-22.0, -12.0], [-27.0, -12.0]]","[[-24.5, -27.0], [-24.5, -12.0]]","{""Points"": [[-27.0, -27.0], [-22.0, -27.0], [-22.0, -12.0], [-27.0, -12.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-24.5, -27.0], [-24.5, -12.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-32,"[[-27.0, -27.0], [-22.0, -27.0], [-22.0, -2.0], [3.0, -2.0], [3.0, 3.0], [-27.0, 3.0]]","[[-24.5, -27.0], [-24.5, 0.5], [3.0, 0.5]]","{""Points"": [[-27.0, -27.0], [-22.0, -27.0], [-22.0, -2.0], [3.0, -2.0], [3.0, 3.0], [-27.0, 3.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-24.5, -27.0], [-24.5, 0.5], [3.0, 0.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-32,"[[-32.0, -7.0], [-22.0, -7.0], [-22.0, 13.0], [-17.0, 13.0], [-17.0, -7.0], [-7.0, -7.0], [-7.0, -12.0], [-17.0, -12.0], [-17.0, -32.0], [-22.0, -32.0], [-22.0, -12.0], [-32.0, -12.0]]","[[-19.5, -32.0], [-19.5, -9.5], [-19.5, 13.0], [-32.0, -9.5], [-7.0, -9.5]]","{""Points"": [[-32.0, -7.0], [-22.0, -7.0], [-22.0, 13.0], [-17.0, 13.0], [-17.0, -7.0], [-7.0, -7.0], [-7.0, -12.0], [-17.0, -12.0], [-17.0, -32.0], [-22.0, -32.0], [-22.0, -12.0], [-32.0, -12.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-19.5, -32.0], [-19.5, -9.5], [-19.5, 13.0], [-32.0, -9.5], [-7.0, -9.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
T_translated_-32,"[[-32.0, -7.0], [-7.0, -7.0], [-7.0, -12.0], [-17.0, -12.0], [-17.0, -32.0], [-22.0, -32.0], [-22.0, -12.0], [-32.0, -12.0]]","[[-19.5, -32.0], [-19.5, -9.5], [-7.0, -9.5], [-32.0, -9.5]]","{""Points"": [[-32.0, -7.0], [-7.0, -7.0], [-7.0, -12.0], [-17.0, -12.0], [-17.0, -32.0], [-22.0, -32.0], [-22.0, -12.0], [-32.0, -12.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7]]}","{""Points"": [[-19.5, -32.0], [-19.5, -9.5], [-7.0, -9.5], [-32.0, -9.5]], ""Lines"": [[0, 1], [1, 2], [3, 1]], ""Segments"": [[0], [1], [2]]}"
I_translated_-30,"[[-25.0, -25.0], [-20.0, -25.0], [-20.0, -10.0], [-25.0, -10.0]]","[[-22.5, -25.0], [-22.5, -10.0]]","{""Points"": [[-25.0, -25.0], [-20.0, -25.0], [-20.0, -10.0], [-25.0, -10.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 0]], ""Segments"": [[0, 1, 2, 3]]}","{""Points"": [[-22.5, -25.0], [-22.5, -10.0]], ""Lines"": [[0, 1]], ""Segments"": [[0]]}"
L_translated_-30,"[[-25.0, -25.0], [-20.0, -25.0], [-20.0, 0.0], [5.0, 0.0], [5.0, 5.0], [-25.0, 5.0]]","[[-22.5, -25.0], [-22.5, 2.5], [5.0, 2.5]]","{""Points"": [[-25.0, -25.0], [-20.0, -25.0], [-20.0, 0.0], [5.0, 0.0], [5.0, 5.0], [-25.0, 5.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5]]}","{""Points"": [[-22.5, -25.0], [-22.5, 2.5], [5.0, 2.5]], ""Lines"": [[0, 1], [1, 2]], ""Segments"": [[0, 1]]}"
Plus_translated_-30,"[[-30.0, -5.0], [-20.0, -5.0], [-20.0, 15.0], [-15.0, 15.0], [-15.0, -5.0], [-5.0, -5.0], [-5.0, -10.0], [-15.0, -10.0], [-15.0, -30.0], [-20.0, -30.0], [-20.0, -10.0], [-30.0, -10.0]]","[[-17.5, -30.0], [-17.5, -7.5], [-17.5, 15.0], [-30.0, -7.5], [-5.0, -7.5]]","{""Points"": [[-30.0, -5.0], [-20.0, -5.0], [-20.0, 15.0], [-15.0, 15.0], [-15.0, -5.0], [-5.0, -5.0], [-5.0, -10.0], [-15.0, -10.0], [-15.0, -30.0], [-20.0, -30.0], [-20.0, -10.0], [-30.0, -10.0]], ""Lines"": [[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 0]], ""Segments"": [[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]]}","{""Points"": [[-17.5, -30.0], [-17.5, -7.5], [-17.5, 15.0], [-30.0, -7.5], [-5.0, -7.5]], ""Lines"": [[0, 1], [4, 1], [2, 1], [3, 1]], ""Segments"": [[0], [1], [2], [3]]}"
